Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2025 to 30 June 2026																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
A1 COATERS																
950879-02	23 Oct 2025	Receivable Invoice	ADV 900		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	9.0000	65.8000	0.00	59.22	651.42	651.42	0.00	5109		4030	Sales - Manufactured Finished Goods
951226	21 Jan 2026	Receivable Invoice	ADV 901		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	4.0000	65.8000	0.00	26.32	289.52	723.80	0.00	5109		4030	Sales - Manufactured Finished Goods
951226	21 Jan 2026	Receivable Invoice	ADV 901		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	723.80	0.00	5109		4030	Sales - Manufactured Finished Goods
951226	21 Jan 2026	Receivable Invoice	ADV 901		**WILL STILL OWE 2 ROLLS OF T200120 FROM ORDER 950879/ADV 900***	1.0000	0.0000	0.00	0.00	0.00	723.80	0.00	5109			
951479	12 Feb 2026	Receivable Invoice	ADV 937		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
951479	12 Feb 2026	Receivable Invoice	ADV 937		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
951226-02	12 Feb 2026	Receivable Invoice	ADV 901		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	2.0000	65.8000	0.00	13.16	144.76	144.76	0.00	5109		4030	Sales - Manufactured Finished Goods
951479-02	18 Mar 2026	Receivable Invoice	ADV 937		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	8.0000	65.8000	0.00	52.64	579.04	723.80	0.00	5109		4030	Sales - Manufactured Finished Goods
951479-02	18 Mar 2026	Receivable Invoice	ADV 937		**P/S 16/3/26 LABELS 16/03/26DF**FOR THE T200120**	1.0000	0.0000	0.00	0.00	0.00	723.80	0.00	5109			
951479-02	18 Mar 2026	Receivable Invoice	ADV 937		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	723.80	0.00	5109			
951479-02	18 Mar 2026	Receivable Invoice	ADV 937		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	2.0000	65.8000	0.00	13.16	144.76	723.80	0.00	5109		4030	Sales - Manufactured Finished Goods
950879-03	18 Mar 2026	Receivable Invoice	ADV 900		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	2.0000	65.8000	0.00	13.16	144.76	144.76	0.00	5109		4030	Sales - Manufactured Finished Goods
950879-03	18 Mar 2026	Receivable Invoice	ADV 900		**P/S 16/3/26 LABELS 16/03/26DFFOR T200120**	1.0000	0.0000	0.00	0.00	0.00	144.76	0.00	5109			
Total ADVANTAGE SCREENS AND BLINDS						100.0000		0.00	592.20	6,514.20		0.00				
																
AFLOR COMMERCIAL																
951733	20 Mar 2026	Receivable Invoice			PBR(1220+1220)1850100 PBC1850-100 - NATURAL PALLET BAGS (1220+1220) X 1850 X 100UM 25/ROLL $/ROLL (UOM = ROLL)	1.0000	195.0000	0.00	19.50	214.50	214.50	0.00	7545		4040	Sales - Purchased Finished Goods
Total AFLOR COMMERCIAL						1.0000		0.00	19.50	214.50		0.00				
																
ALL SORTS OF SIGNS																
950401	25 Jul 2025	Receivable Invoice	PHONE -WALK IN		T20050 (10KG) - LD NATURAL POLY TUBE 200MM X 50UM 10KG/ROLL $/KG (UOM = kg)	10.0000	6.0000	0.00	6.00	66.00	66.00	0.00	7744		4030	Sales - Manufactured Finished Goods
Total ALL SORTS OF SIGNS						10.0000		0.00	6.00	66.00		0.00				
																
ALLNEW HYGIENE																
951689	11 Mar 2026	Receivable Invoice	JUDY 11.03.26		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)	1.0000	39.9000	0.00	3.99	43.89	43.89	0.00	7765		4030	Sales - Manufactured Finished Goods
Total ALLNEW HYGIENE						1.0000		0.00	3.99	43.89		0.00				
																
APACK																
950364	22 Jul 2025	Receivable Invoice	PO-00005250		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	0.5000	431.7500	0.00	21.59	237.47	578.91	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950364	22 Jul 2025	Receivable Invoice	PO-00005250		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	2.0000	118.7500	0.00	23.75	261.25	578.91	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
950364	22 Jul 2025	Receivable Invoice	PO-00005250		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	36.4500	0.00	7.29	80.19	578.91	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950407	28 Jul 2025	Receivable Invoice	PO-00005275		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	0.7500	431.7500	0.00	32.38	356.19	617.84	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950407	28 Jul 2025	Receivable Invoice	PO-00005275		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	2.0000	118.9300	0.00	23.79	261.65	617.84	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
950516	21 Aug 2025	Receivable Invoice	PO-00005337		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.2500	431.7500	0.00	53.97	593.66	1,105.83	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950516	21 Aug 2025	Receivable Invoice	PO-00005337		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	3.0000	36.4500	0.00	10.94	120.29	1,105.83	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950516	21 Aug 2025	Receivable Invoice	PO-00005337		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	3.0000	118.7500	0.00	35.63	391.88	1,105.83	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
950516	21 Aug 2025	Receivable Invoice	PO-00005337		**will wait for whoel order****14/08/25d f& Jia 3 weeks **	1.0000	0.0000	0.00	0.00	0.00	1,105.83	0.00	6000	SUPPLIERS		
950623	02 Sep 2025	Receivable Invoice	PO-00005411		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	2.0000	118.7500	0.00	23.75	261.25	261.25	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
950623	02 Sep 2025	Receivable Invoice	PO-00005411		**JAI HAS APPROVED THE ORDER AND WILL WAIT THE 6 WEEKS FOR THE ORDER***2/9/25DF	1.0000	0.0000	0.00	0.00	0.00	261.25	0.00	6000	SUPPLIERS		
950623-02	12 Nov 2025	Receivable Invoice	PO-00005411		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	36.4500	0.00	7.29	80.19	80.19	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950871	12 Nov 2025	Receivable Invoice	PO-00005504		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	4.0000	118.7500	0.00	47.50	522.50	522.50	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
951045	12 Nov 2025	Receivable Invoice	PO-00005567		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1.0000	118.7500	0.00	11.88	130.63	170.73	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
951045	12 Nov 2025	Receivable Invoice	PO-00005567		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	1.0000	36.4500	0.00	3.65	40.10	170.73	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950623-03	20 Nov 2025	Receivable Invoice	PO-00005411		PBR760120040(ROLL) - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM;250/ROLL$/1000 (UOM = THOU)	0.5000	431.7500	0.00	21.59	237.47	237.47	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950623-03	20 Nov 2025	Receivable Invoice	PO-00005411		**MADE ROLLS INSTEAD OF CARTONS**PBR760120040**19/11/25**	1.0000	0.0000	0.00	0.00	0.00	237.47	0.00	6000	SUPPLIERS		
950623-03	20 Nov 2025	Receivable Invoice	PO-00005411		**THIS ORDER IS NOW CLOSED AS THE ROLLS SENT INSTEAD OF THE CARTONS***	1.0000	0.0000	0.00	0.00	0.00	237.47	0.00	6000	SUPPLIERS		
950871-02	20 Nov 2025	Receivable Invoice	PO-00005504		PBR760120040(ROLL) - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM;250/ROLL$/1000 (UOM = THOU)	1.0000	431.7500	0.00	43.18	474.93	474.93	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950871-02	20 Nov 2025	Receivable Invoice	PO-00005504		**SUPPLY ROLLS INSTEAD OF CARTONS**19/11/25**DF**ORDER NOW COMPLETED IN FULL***	1.0000	0.0000	0.00	0.00	0.00	474.93	0.00	6000	SUPPLIERS		
951269	12 Jan 2026	Receivable Invoice	PO-00005692		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	4.0000	39.9000	0.00	15.96	175.56	736.34	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
951269	12 Jan 2026	Receivable Invoice	PO-00005692		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	4.0000	127.4500	0.00	50.98	560.78	736.34	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
951269	12 Jan 2026	Receivable Invoice	PO-00005692		**WAITING ON THE APPROVAL ON THE PRICE INCREASE***15/12/25**	1.0000	0.0000	0.00	0.00	0.00	736.34	0.00	6000	SUPPLIERS		
951349	21 Jan 2026	Receivable Invoice	PO-00005657		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	39.9000	0.00	7.98	87.78	368.17	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
951349	21 Jan 2026	Receivable Invoice	PO-00005657		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	2.0000	127.4500	0.00	25.49	280.39	368.17	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
951505	16 Feb 2026	Receivable Invoice	PO-00005833		PB700G102075PU(100) - LCW77521  L/D PURPLE CYTOTOXIC WASTE  POLY BAG  700 GUSSET X 1020MM X 75UM  100/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	1.0000	91.0000	0.00	9.10	100.10	100.10	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
Total APACK						45.0000		0.00	477.69	5,254.26		0.00				
																
ARCPANEL																
950303	09 Jul 2025	Receivable Invoice	LANGLEY - EMAIL		***TO BE DELIVERED WED  09/07/25****	1.0000	0.0000	0.00	0.00	0.00	187.00	0.00	5635			
950303	09 Jul 2025	Receivable Invoice	LANGLEY - EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	187.00	0.00	5635			
950303	09 Jul 2025	Receivable Invoice	LANGLEY - EMAIL		PBR10002400150 - LD NATURAL POLY BAG ON ROLL 1000MM X 2400MM X 150UM ; 25 BAGS PER ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	1.0000	170.0000	0.00	17.00	187.00	187.00	0.00	5635		4030	Sales - Manufactured Finished Goods
950333	15 Jul 2025	Receivable Invoice	LANGLEY- EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	523.16	0.00	5635			
950333	15 Jul 2025	Receivable Invoice	LANGLEY- EMAIL		**CUSTOMER REQUIRES STOCK FOR DELIVERY NEXT WED 16 /07/25****	1.0000	0.0000	0.00	0.00	0.00	523.16	0.00	5635			
950333	15 Jul 2025	Receivable Invoice	LANGLEY- EMAIL		CF625(1250)50REMILL (26kilogram (kg)) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 449M X 50UM 26kilogram (kg)/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # ROLL)	4.0000	118.9000	0.00	47.56	523.16	523.16	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6849	31 Jul 2025	Receivable Invoice	0017105	ARCPANEL	CF625(1250)75REMILL (26KG)	40.0000	112.0000	0.00	448.00	4,928.00	4,928.00	0.00	5635		4030	Sales - Manufactured Finished Goods
950451	04 Aug 2025	Receivable Invoice	LANGLEY -EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	286.00	0.00	5635			
950451	04 Aug 2025	Receivable Invoice	LANGLEY -EMAIL		PBR10002400200 (25/RL) - L/D NATURAL POLYBAG on ROLL 1000MM X 2400MM X 200UM  25/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # ROLL)	1.0000	170.0000	0.00	17.00	187.00	286.00	0.00	5635		4030	Sales - Manufactured Finished Goods
950451	04 Aug 2025	Receivable Invoice	LANGLEY -EMAIL		**DELIVERY NEXT TUESDAY 5/8/25****	1.0000	0.0000	0.00	0.00	0.00	286.00	0.00	5635			
950451	04 Aug 2025	Receivable Invoice	LANGLEY -EMAIL		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # WRAP)	1.0000	90.0000	0.00	9.00	99.00	286.00	0.00	5635		4020	Sales - Imported Finished Goods
INV-6859	01 Sep 2025	Receivable Invoice	17195	ARCPANEL	CF625(1250)75REMILL (26KG)	8.0000	112.0000	0.00	89.60	985.60	985.60	0.00	5635		4030	Sales - Manufactured Finished Goods
950727	16 Sep 2025	Receivable Invoice	LANGLEY - EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
950727	16 Sep 2025	Receivable Invoice	LANGLEY - EMAIL		***DELIVER BY THRUSDAY 18/09/25***	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
INV-6866	30 Sep 2025	Receivable Invoice	17327	ARCPANEL	CF625(1250)75REMILL (26KG)	14.0000	112.0000	0.00	156.80	1,724.80	1,971.20	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6866	30 Sep 2025	Receivable Invoice	17327	ARCPANEL 150UM	CFR625(1250)150UMCLEAR	2.0000	112.0000	0.00	22.40	246.40	1,971.20	0.00	5635		4030	Sales - Manufactured Finished Goods
950966	22 Oct 2025	Receivable Invoice	LANGLEY-EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	99.00	0.00	5635			
950966	22 Oct 2025	Receivable Invoice	LANGLEY-EMAIL		***DELIVER BY FRIDAY  24/10/25***THE SHUT AT 12 PM SHARP***	1.0000	0.0000	0.00	0.00	0.00	99.00	0.00	5635			
950966	22 Oct 2025	Receivable Invoice	LANGLEY-EMAIL		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # WRAP)	1.0000	90.0000	0.00	9.00	99.00	99.00	0.00	5635		4020	Sales - Imported Finished Goods
INV-6875	31 Oct 2025	Receivable Invoice	17454	ARCPANEL	CF625(1250)75REMILL (26KG)	18.0000	101.8182	0.00	183.27	2,016.00	2,016.00	0.00	5635		4030	Sales - Manufactured Finished Goods
951086	14 Nov 2025	Receivable Invoice	LANGLEY - EMAIL		***TO BE DELIVERED WED  19/11/25****	1.0000	0.0000	0.00	0.00	0.00	187.00	0.00	5635			
951086	14 Nov 2025	Receivable Invoice	LANGLEY - EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	16.0000	0.0000	0.00	0.00	0.00	187.00	0.00	5635			
951086	14 Nov 2025	Receivable Invoice	LANGLEY - EMAIL		PBR10002400150 - LD NATURAL POLY BAG ON ROLL 1000MM X 2400MM X 150UM ; 25 BAGS PER ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	1.0000	170.0000	0.00	17.00	187.00	187.00	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6887	01 Dec 2025	Receivable Invoice	17609	ARCPANEL	CF625(1250)75REMILL (26KG)	16.0000	112.0000	0.00	179.20	1,971.20	1,971.20	0.00	5635		4030	Sales - Manufactured Finished Goods
951221	12 Dec 2025	Receivable Invoice	LANGLEY -EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	4.0000	0.0000	0.00	0.00	0.00	286.00	0.00	5635			
951221	12 Dec 2025	Receivable Invoice	LANGLEY -EMAIL		PBR10002400150 - LD NATURAL POLY BAG ON ROLL 1000MM X 2400MM X 150UM ; 25 BAGS PER ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	1.0000	170.0000	0.00	17.00	187.00	286.00	0.00	5635		4030	Sales - Manufactured Finished Goods
951221	12 Dec 2025	Receivable Invoice	LANGLEY -EMAIL		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # WRAP)	1.0000	90.0000	0.00	9.00	99.00	286.00	0.00	5635		4020	Sales - Imported Finished Goods
951221	12 Dec 2025	Receivable Invoice	LANGLEY -EMAIL		**CUSTOMER REQUIRES DELIVERY WED 10/12/25***DF	1.0000	0.0000	0.00	0.00	0.00	286.00	0.00	5635			
INV-6888	31 Dec 2025	Receivable Invoice	17756	ARCPANEL	CF625(1250)75REMILL (26KG)	19.0000	112.0000	0.00	212.80	2,340.80	2,710.40	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6888	31 Dec 2025	Receivable Invoice	17756	ARCPANEL 150UM	CFR625(1250)150UMCLEAR	3.0000	112.0000	0.00	33.60	369.60	2,710.40	0.00	5635		4030	Sales - Manufactured Finished Goods
951347	14 Jan 2026	Receivable Invoice	EMAIL- LANGLEY		CF625(1250)150UM - LD NATURAL CENTREFOLD ON ROLL 625MM(1250MM X 150UM ; 26KG PER ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # ROLL)	16.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
951347	14 Jan 2026	Receivable Invoice	EMAIL- LANGLEY		****SENDING THIS AS WE HAVE NON OF THE CF625(1250)75UM IN STOCK**	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
951221-02	20 Jan 2026	Receivable Invoice	LANGLEY -EMAIL		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	12.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
951397	27 Jan 2026	Receivable Invoice	ALAN-EMAIL/PHONE		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	20.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
951397	27 Jan 2026	Receivable Invoice	ALAN-EMAIL/PHONE		**RECIEVED EMAIL AND PHONE CALL FOR THE ROLLS TO BE SENT DF***	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
INV-6894	02 Feb 2026	Receivable Invoice	17852	ARCPANEL	CF625(1250)75REMILL (26KG)	7.0000	101.8182	0.00	71.27	784.00	3,136.00	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6894	02 Feb 2026	Receivable Invoice	17852		CFR625(1250)150UMCLEAR	21.0000	101.8182	0.00	213.82	2,352.00	3,136.00	0.00	5635		4030	Sales - Manufactured Finished Goods
INV-6894	02 Feb 2026	Receivable Invoice	17852		JAN CONSIGNMENT STOCK	0.0000	0.0000	0.00	0.00	0.00	3,136.00	0.00	5635			
951522	17 Feb 2026	Receivable Invoice	EMAIL -ALAN		CF625(1250)75REMILL (26KG) - L/D 50% REMILL CENTREFOLD 625(1250)MM X 300M X 75UM 26kg/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	32.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5635			
	27 Feb 2026	Receivable Overpayment	OVERPAYMENT 		 ARCPANEL          	(1.0000)	313.6000	0.00	0.00	(313.60)	(313.60)	0.00	5635		1095	Accounts Receivable
INV-6917	03 Mar 2026	Receivable Invoice	17961	ARCPANEL	CF625(1250)75REMILL (26KG)	25.0000	112.0000	0.00	280.00	3,080.00	3,080.00	2,766.40	5635		4030	Sales - Manufactured Finished Goods
INV-6917	03 Mar 2026	Receivable Invoice	17961		FEB CONSIGNMENT STOCK	0.0000	0.0000	0.00	0.00	0.00	3,080.00	0.00	5635			
INV-6922	13 Mar 2026	Receivable Invoice	17961	ARCPANEL	CF625(1250)75REMILL (26KG)	33.0000	112.0000	0.00	369.60	4,065.60	5,297.60	4,065.60	5635		4030	Sales - Manufactured Finished Goods
INV-6922	13 Mar 2026	Receivable Invoice	17961		REMAINING CLOSE BALANCE STOCK ON HAND FOR CONSIGNMENT WITH DOLPHIN PLASTICS	0.0000	0.0000	0.00	0.00	0.00	5,297.60	0.00	5635			
INV-6922	13 Mar 2026	Receivable Invoice	17961	ARCPANEL 150UM	CFR625(1250)150UMCLEAR	10.0000	112.0000	0.00	112.00	1,232.00	5,297.60	1,232.00	5635		4030	Sales - Manufactured Finished Goods
INV-6923	13 Mar 2026	Receivable Invoice	17961	ARCPANEL	CF625(1250)75REMILL (26KG)	16.0000	112.0000	0.00	179.20	1,971.20	1,971.20	1,971.20	5635		4030	Sales - Manufactured Finished Goods
INV-6923	13 Mar 2026	Receivable Invoice	17961		REQUEST STOCK FROM DOLPHIN PLASTICS THAT FULL PAYMENT IS REQUIRED BEFORE MANUFACTURING COMMENCE. PAYMENT DUE WITHIN 7 DAYS	0.0000	0.0000	0.00	0.00	0.00	1,971.20	0.00	5635			
Total ARCPANEL						431.0000		0.00	2,694.12	29,321.76		10,035.20				
																
ATP SEAFOODS																
950301	07 Jul 2025	Receivable Invoice	BRAD - PHONE ORDER		PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # ROLL)	2.0000	71.8500	0.00	14.37	158.07	158.07	0.00	7473		4020	Sales - Imported Finished Goods
950301	07 Jul 2025	Receivable Invoice	BRAD - PHONE ORDER		**PTD AND CUSOTMER COLLECTING AFET 2.30PM ON 07/07/25***	1.0000	0.0000	0.00	0.00	0.00	158.07	0.00	7473			
950805	25 Sep 2025	Receivable Invoice	BRAD		SR30040030BL - LDPE BLUE TINT SHEET ON ROLL 300MM X 400MM X 30UM ; 2000/ROLL ; $/ROLL (UOM = ROLL)	1.0000	89.0000	0.00	8.90	97.90	97.90	0.00	7473		4030	Sales - Manufactured Finished Goods
950805	25 Sep 2025	Receivable Invoice	BRAD		**CUSTOMER TO COLLECT ***	1.0000	0.0000	0.00	0.00	0.00	97.90	0.00	7473			
950805	25 Sep 2025	Receivable Invoice	BRAD		**CUSTOMER TO PAY OVER THE PHONE ***	1.0000	0.0000	0.00	0.00	0.00	97.90	0.00	7473			
951626	02 Mar 2026	Receivable Invoice	EMAIL 02.03.26		PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # ROLL)	3.0000	71.8500	0.00	21.56	237.11	237.11	0.00	7473		4020	Sales - Imported Finished Goods
	25 Mar 2026	Receivable Overpayment	951626 DUPICATED		951626 DUPICATED NEEDS TO BE REFUNDED CQ 26.03.26	(1.0000)	237.1100	0.00	0.00	(237.11)	(237.11)	0.00	7473		1095	Accounts Receivable
Total ATP SEAFOODS						8.0000		0.00	44.83	255.97		0.00				
																
AU SECURITY & COMMUNICATIONS																
