batch_no,created_date,customer,due_date,file_name,file_stem,item,item_code,match_status,notes,print_type,roll_type,sheet_name,total_kgs,total_mts,total_rolls
938842,2020-11-02,HI Q JAPAN,,PB35040035WHPH - HI Q JAPAN.xlsx,PB35040035WHPH - HI Q JAPAN,PB35040035WHP,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,78.4,3456.0,5.0
938909,2020-11-10,ANDREW PHILLIPS,,PB35045063AS.xlsx,PB35045063AS,PB35045063AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,59.535000000000004,1458.0,4.0
57738,2025-09-09,GREENSLOPES / MATER,,PB35047040YP - YCW1040.xlsx,PB35047040YP - YCW1040,PB35047040Y0ASP,YCW1040,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,526.4,20304.0,20.0
949312,2025-01-17,BLACKWOODS,2025-02-17,PB35050050 - 5KG BAG.xlsx,PB35050050 - 5KG BAG,PB3555001000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1153.7500000000002,17550.0,50.0
941225,,PAC FOODS,,PB35050050RT.xlsx,PB35050050RT,PB35050050RT,Batch No,unmatched,PAC FOODS LABEL ONLY - SEE SHEET FOR CORRECT TINT SHADE - CUSTOMER REQUIRES BY 24.09.2021,None,,Sheet1,327.25,10098.0,12.0
TRIAL,2024-07-26,ORCHID EARTH,,PB350560100 - 10KG BAG.xlsx,PB350560100 - 10KG BAG,PB3505601000,10LT CLEAR BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,58.800000000000004,907.2,3.0
949979,2025-05-14,DENCO,,PB35060070WH.xlsx,PB35060070WH,PB360430100WH,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,77.4,1161.0,7.0
940847,2021-07-16,GREAT BARRIER REEF,2021-08-16,PB35060075 - BAG #6.xlsx,PB35060075 - BAG #6,PB35060075,BAG #6,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,69.30000000000001,1425.6000000000001,4.0
939801,2024-02-16,DEBRETT SEAFOODS,2021-03-30,PB35064075 - P10K.xlsx,PB35064075 - P10K,PB350640750,P10K,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,336.00000000000006,6912.0,10.0
945554,2023-05-11,MOD PLAS,2023-06-10,PB350750500AS-VAC FORMING.xlsx,PB350750500AS-VAC FORMING,PB35075050AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,78.75000000000001,2430.0,3.0
939501,2021-02-01,PAC FOODS,,PB35075050RT.xlsx,PB35075050RT,PB35075050RT,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,393.75000000000006,12150.0,12.0
948161,2024-08-07,HYQUAL,2024-07-26,PB35080025V.xlsx,PB35080025V,PB350800250ASV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,100.8,5184.0,5.0
950212,,HT CONCEPTS,,PB350G345120BKUV - 10L STANDARD PLANTER BAG.xlsx,PB350G345120BKUV - 10L STANDARD PLANTER BAG,PB350G345120BKUVV,10L STANDARD PLANTER,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,301.39199999999994,3875.0400000000004,7.0
950395,2025-08-05,IRONBARK HYDROPONICS,2025-09-05,PB35535530.xlsx,PB35535530,PB35535542AS0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,190.5498,6901.200000000001,8.0
946407,2023-10-19,SEDL AGENCIES,2023-09-20,PB355405100- SEDL.xlsx,PB355405100- SEDL,PB355405100AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1725.3000000000002,26244.0,68.0
58318,2025-06-09,DOLPHIN & WILMAR,,PB35551035 - K20.xlsx,PB35551035 - K20,PB355510350AS,K20,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,506.94,22032.0,16.0
937458,2020-06-09,WILMAR,2020-06-30,PB35551035P.xlsx,PB35551035P,PB35551035PU,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,114.06150000000001,4957.200000000001,4.0
